trial,response,stimFile,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,text_3.started,text_3.stopped,sound_p.started,sound_p.stopped,fixation.started,fixation.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,sound_1.started,sound_1.stopped,fix.started,fix.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_4.started,text_4.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_5.started,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,go,piano_min30db.wav,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,59.19477362988982,None,59.19222989981063,None,space,0.7638516000006348,59.19222989981063,None,60.00746059999801,None,2.0,1.186231799889356,60.00746059999801,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
1,go,piano_min20db.wav,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,61.19773510994855,None,61.20431189984083,None,space,0.7036168999038637,61.20431189984083,None,61.95687679992989,None,4.0,0.948674299987033,61.95687679992989,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
6,nogo,silent.wav,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,62.913495310000144,None,62.91887639998458,None,None,,62.91887639998458,64.42822410003282,64.94154239981435,None,0.0,1.577698800014332,64.94154239981435,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
3,go,piano_min40db.wav,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,66.5300956099527,None,66.53597430000082,None,space,0.8439730999525636,66.53597430000082,None,67.43003899999894,None,1.0,0.6341753001324832,67.43003899999894,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
5,nogo,silent.wav,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,68.0632089098217,None,68.06868979986757,None,None,,68.06868979986757,69.57824359997176,70.10111699998379,None,-0.0,0.7369349000509828,70.10111699998379,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
8,nogo,silent.wav,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,70.8462074099807,None,70.85278639988974,None,None,,70.85278639988974,72.36169279995374,72.88004389987327,None,-0.0,1.3224424000363797,72.88004389987327,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
7,nogo,silent.wav,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,74.21284991002176,None,74.2183522998821,None,None,,74.2183522998821,75.72802849998698,76.24386909999885,None,0.0,0.5249723000451922,76.24386909999885,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
4,go,piano_min50db.wav,,,,,0,7,7,3,,,,,,,,,,,,,,,,,,,76.78001680981833,None,76.78560730000027,None,None,,76.78560730000027,78.29500229982659,78.81268049986102,None,0.0,0.5427077000495046,78.81268049986102,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
3,go,piano_min40db.wav,,,,,1,0,8,2,,,,,,,,,,,,,,,,,,,79.36406430986244,None,79.36942509980872,None,space,1.0024759999942034,79.36942509980872,None,80.41392729990184,None,1.0,0.5213762000203133,80.41392729990184,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
5,nogo,silent.wav,,,,,1,1,9,4,,,,,,,,,,,,,,,,,,,80.94616480998229,None,80.95277269999497,None,None,,80.95277269999497,82.46164179989137,82.97729079984128,None,0.0,0.6109881999436766,82.97729079984128,None,,,003,002,2021_Dec_01_1423,psychophysicsHKA,2021.2.3,59.92085654390152,
