trial,response,stimFile,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,text_3.started,text_3.stopped,sound_p.started,sound_p.stopped,fixation.started,fixation.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,sound_1.started,sound_1.stopped,fix.started,fix.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,text_4.started,text_4.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,key_resp_2.rt,text_5.started,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,go,piano_min30db.wav,1,4,12,1,,,,,,,,,41.36389679992571,41.35810060007498,41.35810060007498,41.35810060007498,space,41.35810060007498,None,0.7656801000703126,,,,,,,,,,,,,,,,,,,,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
4,go,piano_min50db.wav,1,5,13,3,,,,,,,,,42.16364910006523,None,42.1580713998992,None,None,42.1580713998992,43.66414289991371,,,,,,,,,,,,,,,,,,,,,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
8,nogo,silent.wav,1,6,14,7,,,,,,,,,44.180476600024846,44.174479299923405,44.174479299923405,44.174479299923405,None,44.174479299923405,45.68047979986295,,,,,,,,,,,,,,,,,,,,,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
3,go,piano_min40db.wav,1,7,15,2,,,,,,,,,46.180622150050475,48.1805575999897,46.18395039997995,46.18395039997995,None,46.18395039997995,47.697247199947014,,,,,,,,,,,,,,,,,,,,,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
,,,,,,,,,,,,,,,,,,,,,,,48.19772830000147,None,space,9.621957599883899,48.19772830000147,None,,,,,,,,,,,,,,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
3,go,piano_min40db.wav,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,57.88016554997302,None,57.87559229996987,None,None,57.87559229996987,59.38071390008554,59.891445599962026,None,-0.0,2.7950352001935244,59.891445599962026,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
1,go,piano_min20db.wav,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,62.682620850019156,None,62.689078599913046,None,space,62.689078599913046,None,63.79997739987448,None,4.0,1.2584903000388294,63.79997739987448,None,1.066724699921906,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
6,nogo,silent.wav,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,65.06865264996887,None,65.0739855999127,None,None,65.0739855999127,66.58053219993599,67.0927257000003,None,0.0,2.018140299944207,67.0927257000003,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
2,go,piano_min30db.wav,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,69.12310635005124,None,69.12908890005201,None,None,69.12908890005201,70.63062199996784,71.14575889986008,None,1.0,2.1576505000703037,71.14575889986008,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
8,nogo,silent.wav,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,73.31588445007802,None,73.3220526999794,None,None,73.3220526999794,74.8303648000583,75.3449359999504,None,0.0,1.4945243000984192,75.3449359999504,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
7,nogo,silent.wav,,,,,0,5,5,6,,,,,,,,,,,,,,,,,,,76.84960754993372,None,76.85576800000854,None,None,76.85576800000854,78.36414960003458,78.87713809986599,None,0.0,0.9922927001025528,78.87713809986599,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
4,go,piano_min50db.wav,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,79.88028404987418,81.88062559999526,79.88691810006276,None,None,79.88691810006276,81.39727839990519,81.9117169000674,None,0.0,0.7596499000210315,81.9117169000674,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
5,nogo,silent.wav,,,,,0,7,7,4,,,,,,,,,,,,,,,,,,,82.68253964986653,None,82.6884282999672,None,None,82.6884282999672,84.1973136998713,84.7062750000041,None,0.0,0.7324502000119537,84.7062750000041,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
8,nogo,silent.wav,,,,,1,0,8,7,,,,,,,,,,,,,,,,,,,85.46552029992455,None,85.45556539995596,None,None,85.45556539995596,86.96431279997341,87.47890209988691,None,0.0,0.6440275001805276,87.47890209988691,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
4,go,piano_min50db.wav,,,,,1,1,9,3,,,,,,,,,,,,,,,,,,,88.13270735004917,None,88.1384574000258,None,None,88.1384574000258,89.64750880002975,90.15810670005158,None,0.0,0.7128153999801725,90.15810670005158,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
7,nogo,silent.wav,,,,,1,2,10,6,,,,,,,,,,,,,,,,,,,90.88273624991999,None,90.88840000005439,None,None,90.88840000005439,92.39744709990919,92.90722549986094,None,0.0,1.9972635000012815,92.90722549986094,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
1,go,piano_min20db.wav,,,,,1,3,11,0,,,,,,,,,,,,,,,,,,,94.91583185000346,None,94.92112189996988,None,None,94.92112189996988,96.43048830004409,96.94453560002148,None,4.0,1.0663813999854028,96.94453560002148,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
5,nogo,silent.wav,,,,,1,4,12,4,,,,,,,,,,,,,,,,,,,98.02005124986172,None,98.02605300000869,None,None,98.02605300000869,99.5306728000287,100.03768229996786,None,0.0,1.8831464999821037,100.03768229996786,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
3,go,piano_min40db.wav,,,,,1,5,13,2,,,,,,,,,,,,,,,,,,,101.93332265000791,None,101.93908799998462,None,None,101.93908799998462,103.44754899991676,103.96150169987231,None,1.0,0.6956321999896318,103.96150169987231,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
6,nogo,silent.wav,,,,,1,6,14,5,,,,,,,,,,,,,,,,,,,104.6666653499473,None,104.67245379998349,None,None,104.67245379998349,106.18071260000579,106.7011142000556,None,-0.0,2.3093470002058893,106.7011142000556,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
2,go,piano_min30db.wav,,,,,1,7,15,1,,,,,,,,,,,,,,,,,,,109.01563234985807,None,109.02160970005207,None,None,109.02160970005207,110.53039389988407,111.0382691998966,None,2.0,1.0325317999813706,111.0382691998966,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
4,go,piano_min50db.wav,,,,,2,0,16,3,,,,,,,,,,,,,,,,,,,112.08274874985219,None,112.08841049997136,None,None,112.08841049997136,113.59735359996557,114.11050309985876,None,0.0,1.0127435999456793,114.11050309985876,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
3,go,piano_min40db.wav,,,,,2,1,17,2,,,,,,,,,,,,,,,,,,,115.13245764989406,None,115.13896519993432,None,None,115.13896519993432,116.64741789991967,117.15875920001417,None,1.0,0.563426700187847,117.15875920001417,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
5,nogo,silent.wav,,,,,2,2,18,4,,,,,,,,,,,,,,,,,,,117.73267985004932,None,117.73862289986573,None,None,117.73862289986573,119.2474368000403,119.7615908998996,None,0.0,1.5273760999552906,119.7615908998996,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
8,nogo,silent.wav,,,,,2,3,19,7,,,,,,,,,,,,,,,,,,,121.29978164993227,None,121.30515999998897,None,None,121.30515999998897,122.81397449993528,123.32825649995357,None,0.0,3.210080899996683,123.32825649995357,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
1,go,piano_min20db.wav,,,,,2,4,20,0,,,,,,,,,,,,,,,,,,,126.54890434988775,None,126.55552769987844,None,None,126.55552769987844,128.06378960004076,128.58068779995665,None,4.0,0.9936591000296175,128.58068779995665,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
6,nogo,silent.wav,,,,,2,5,21,5,,,,,,,,,,,,,,,,,,,129.5825368499849,None,129.58821909991093,None,None,129.58821909991093,131.09726829989813,131.6133776998613,None,-0.0,0.8942058000247926,131.6133776998613,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
7,nogo,silent.wav,,,,,2,6,22,6,,,,,,,,,,,,,,,,,,,132.51699744989165,None,132.5223260000348,None,None,132.5223260000348,134.03052729996853,134.53784250002354,None,0.0,1.2651963999960572,134.53784250002354,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
2,go,piano_min30db.wav,,,,,2,7,23,1,,,,,,,,,,,,,,,,,,,135.8164270500187,None,135.82278020004742,None,None,135.82278020004742,137.33041319996119,137.8457575000357,None,3.0,1.1920912999194115,137.8457575000357,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
6,nogo,silent.wav,,,,,3,0,24,5,,,,,,,,,,,,,,,,,,,139.0494144499302,None,139.05504980008118,None,None,139.05504980008118,140.56408099993132,141.0767186000012,None,0.0,1.2117242999374866,141.0767186000012,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
1,go,piano_min20db.wav,,,,,3,1,25,0,,,,,,,,,,,,,,,,,,,142.29949454995804,None,142.30520349997096,None,None,142.30520349997096,143.81402689986862,144.32731970003806,None,4.0,0.9070912001188844,144.32731970003806,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
4,go,piano_min50db.wav,,,,,3,2,26,3,,,,,,,,,,,,,,,,,,,145.24337314986624,147.24720019986853,145.24917629989795,None,None,145.24917629989795,146.76421869988553,147.27323609986342,None,1.0,0.5645689000375569,147.27323609986342,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
7,nogo,silent.wav,,,,,3,3,27,6,,,,,,,,,,,,,,,,,,,147.84979094993324,None,147.85616900003515,None,None,147.85616900003515,149.36372149991803,149.87753130006604,None,-0.0,2.04500489984639,149.87753130006604,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
5,nogo,silent.wav,,,,,3,4,28,4,,,,,,,,,,,,,,,,,,,151.93336254996248,None,151.9398344999645,None,None,151.9398344999645,153.4471215000376,153.95243930001743,None,0.0,0.8006156000774354,153.95243930001743,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
3,go,piano_min40db.wav,,,,,3,5,29,2,,,,,,,,,,,,,,,,,,,154.7660382500384,None,154.77233240008354,None,None,154.77233240008354,156.28070140001364,156.78789400006644,None,2.0,0.7981351998168975,156.78789400006644,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
8,nogo,silent.wav,,,,,3,6,30,7,,,,,,,,,,,,,,,,,,,157.5990016498603,None,157.60532339988276,None,None,157.60532339988276,159.11375020002015,159.62001809990034,None,0.0,1.5166823000181466,159.62001809990034,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
2,go,piano_min30db.wav,,,,,3,7,31,1,,,,,,,,,,,,,,,,,,,161.14915764993057,None,161.15574449999258,None,None,161.15574449999258,162.66400890005752,163.17832940001972,None,3.0,0.627147699939087,163.17832940001972,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
1,go,piano_min20db.wav,,,,,4,0,32,0,,,,,,,,,,,,,,,,,,,163.81592524992303,None,163.82219800003804,None,None,163.82219800003804,165.3303729998879,165.84287669998594,None,4.0,0.9636150000151247,165.84287669998594,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
8,nogo,silent.wav,,,,,4,1,33,7,,,,,,,,,,,,,,,,,,,166.8338254000526,None,166.8277990000788,None,None,166.8277990000788,168.33054409991018,168.84238089993596,None,-0.0,1.2141181000042707,168.84238089993596,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
4,go,piano_min50db.wav,,,,,4,2,34,3,,,,,,,,,,,,,,,,,,,170.0666383498814,None,170.0729064999614,None,None,170.0729064999614,171.58059410005808,172.09789470001124,None,0.0,1.4398582999128848,172.09789470001124,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
7,nogo,silent.wav,,,,,4,3,35,6,,,,,,,,,,,,,,,,,,,173.54737224997953,175.5473203000147,173.5538139999844,None,None,173.5538139999844,175.06399499997497,175.57760439999402,None,0.0,0.7118393999990076,175.57760439999402,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
6,nogo,silent.wav,,,,,4,4,36,5,,,,,,,,,,,,,,,,,,,176.29966375008226,None,176.30458080000244,None,None,176.30458080000244,177.81389439990744,178.333256599959,None,0.0,0.4270873998757452,178.333256599959,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
2,go,piano_min30db.wav,,,,,4,5,37,1,,,,,,,,,,,,,,,,,,,178.76550835007802,None,178.77149559999816,None,None,178.77149559999816,180.28062419989146,180.79578000004403,None,3.0,0.9770692999009043,180.79578000004403,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
3,go,piano_min40db.wav,,,,,4,6,38,2,,,,,,,,,,,,,,,,,,,181.78391615008005,None,181.79001339990646,None,None,181.79001339990646,183.29732119990513,183.8112276000902,None,1.0,0.6264220001176,183.8112276000902,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
5,nogo,silent.wav,,,,,4,7,39,4,,,,,,,,,,,,,,,,,,,184.4505667498801,None,184.45681159989908,None,None,184.45681159989908,185.96412250003777,186.47552099986933,None,0.0,1.0134831999894232,186.47552099986933,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
1,go,piano_min20db.wav,,,,,5,0,40,0,,,,,,,,,,,,,,,,,,,187.4997289500665,None,187.50633609993383,None,None,187.50633609993383,189.01415659999475,189.52640370000154,None,4.0,0.7948288000188768,189.52640370000154,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
4,go,piano_min50db.wav,,,,,5,1,41,3,,,,,,,,,,,,,,,,,,,190.33249584990554,None,190.33817930007353,None,None,190.33817930007353,191.84746719989926,192.36018890002742,None,1.0,0.5631393000949174,192.36018890002742,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
2,go,piano_min30db.wav,,,,,5,2,42,1,,,,,,,,,,,,,,,,,,,192.93287754999474,None,192.93831770005636,None,None,192.93831770005636,194.44714229996316,194.96107609989122,None,3.0,0.6437874999828637,194.96107609989122,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
3,go,piano_min40db.wav,,,,,5,3,43,2,,,,,,,,,,,,,,,,,,,195.6164605499711,None,195.62269579991698,None,None,195.62269579991698,197.13068030006252,197.6378834999632,None,2.0,0.6830084999091923,197.6378834999632,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
7,nogo,silent.wav,,,,,5,4,44,6,,,,,,,,,,,,,,,,,,,198.33237815005705,None,198.33893599989824,None,None,198.33893599989824,199.84732849989086,200.3616100999061,None,0.0,0.9740605999249965,200.3616100999061,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
6,nogo,silent.wav,,,,,5,5,45,5,,,,,,,,,,,,,,,,,,,201.34744424987585,203.3476503000129,201.3540753000416,None,None,201.3540753000416,202.863985999953,203.38541219988838,None,0.0,1.0263501000590622,203.38541219988838,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
5,nogo,silent.wav,,,,,5,6,46,4,,,,,,,,,,,,,,,,,,,204.41568984985352,None,204.42209820006974,None,None,204.42209820006974,205.93061019992456,206.44514920003712,None,0.0,0.6413108000997454,206.44514920003712,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
8,nogo,silent.wav,,,,,5,7,47,7,,,,,,,,,,,,,,,,,,,207.09867275003344,None,207.10439609992318,None,None,207.10439609992318,208.6138595000375,209.12715529999696,None,0.0,0.7636017999611795,209.12715529999696,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
5,nogo,silent.wav,,,,,6,0,48,4,,,,,,,,,,,,,,,,,,,209.89996865005233,None,209.90532830008306,None,None,209.90532830008306,211.4141943999566,211.92796120001003,None,0.0,0.49501559999771416,211.92796120001003,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
4,go,piano_min50db.wav,,,,,6,1,49,3,,,,,,,,,,,,,,,,,,,212.43215284994804,None,212.4388057999313,None,None,212.4388057999313,213.9473703999538,214.4600492999889,None,1.0,0.8631140999495983,214.4600492999889,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
8,nogo,silent.wav,,,,,6,2,50,7,,,,,,,,,,,,,,,,,,,215.33219004990534,None,215.33880220004357,None,None,215.33880220004357,216.84742920007557,217.365939399926,None,0.0,0.742415799992159,217.365939399926,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
3,go,piano_min40db.wav,,,,,6,3,51,2,,,,,,,,,,,,,,,,,,,218.11640084986576,None,218.12175179994665,None,None,218.12175179994665,219.63088899990544,220.14275599992834,None,2.0,1.0262537999078631,220.14275599992834,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
6,nogo,silent.wav,,,,,6,4,52,5,,,,,,,,,,,,,,,,,,,221.18287614998408,None,221.1892313999124,None,None,221.1892313999124,222.6972844998818,223.21167579991743,None,0.0,1.1280517999548465,223.21167579991743,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
7,nogo,silent.wav,,,,,6,5,53,6,,,,,,,,,,,,,,,,,,,224.34965864997358,None,224.35490199993365,None,None,224.35490199993365,225.864023800008,226.37727919989266,None,0.0,0.8448830998968333,226.37727919989266,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
1,go,piano_min20db.wav,,,,,6,6,54,0,,,,,,,,,,,,,,,,,,,227.2326100499835,None,227.23890380002558,None,None,227.23890380002558,228.7472641998902,229.26080999989063,None,4.0,0.8624106000643224,229.26080999989063,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
2,go,piano_min30db.wav,,,,,6,7,55,1,,,,,,,,,,,,,,,,,,,230.1327556500677,None,230.13884490006603,None,None,230.13884490006603,231.64755049999803,232.16136160003953,None,3.0,0.525607599876821,232.16136160003953,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
6,nogo,silent.wav,,,,,7,0,56,5,,,,,,,,,,,,,,,,,,,232.69854994989,None,232.7048666998744,None,None,232.7048666998744,234.2139967000112,234.72640809998848,None,0.0,0.5304370000958443,234.72640809998848,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
4,go,piano_min50db.wav,,,,,7,1,57,3,,,,,,,,,,,,,,,,,,,235.26806304985658,None,235.27344959997572,None,None,235.27344959997572,236.78083799988963,237.29544329992495,None,-0.0,0.9467402000445873,237.29544329992495,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
1,go,piano_min20db.wav,,,,,7,2,58,0,,,,,,,,,,,,,,,,,,,238.25027784993873,None,238.25660259998403,None,None,238.25660259998403,239.76427170005627,240.27694029989652,None,4.0,0.7963943001814187,240.27694029989652,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
2,go,piano_min30db.wav,,,,,7,3,59,1,,,,,,,,,,,,,,,,,,,241.08401225004346,None,241.09009379986674,None,None,241.09009379986674,242.59754900005646,243.11294119991362,None,2.0,1.0756018999963999,243.11294119991362,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
7,nogo,silent.wav,,,,,7,4,60,6,,,,,,,,,,,,,,,,,,,244.19889194993303,None,244.20580479991622,None,None,244.20580479991622,245.71410109987482,246.22773749986663,None,0.0,1.710642100078985,246.22773749986663,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
3,go,piano_min40db.wav,,,,,7,5,61,2,,,,,,,,,,,,,,,,,,,247.94948744992726,None,247.95604000007734,None,None,247.95604000007734,249.46418630005792,249.97703170008026,None,1.0,0.7955071998294443,249.97703170008026,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
5,nogo,silent.wav,,,,,7,6,62,4,,,,,,,,,,,,,,,,,,,250.78279225002044,None,250.78868329990655,None,None,250.78868329990655,252.2973980999086,252.81134640006348,None,0.0,0.7944428001064807,252.81134640006348,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
8,nogo,silent.wav,,,,,7,7,63,7,,,,,,,,,,,,,,,,,,,253.6167482499499,None,253.62199550005607,None,None,253.62199550005607,255.13053740002215,255.64402629993856,None,0.0,0.9109833999536932,255.64402629993856,None,,,,001,001,2021_Dec_01_1404,psychophysicsHKA,2021.2.3,59.99923203192146,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.56498749996535,None,,,,,,,
