trial,response,stimFile,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,text_3.started,text_3.stopped,sound_p.started,sound_p.stopped,fixation.started,fixation.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,sound_1.started,sound_1.stopped,fix.started,fix.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,text_4.started,text_4.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,key_resp_2.rt,text_5.started,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6,nogo,silent.wav,1,2,10,5,,,,,,,,,49.57878114003688,49.574870200129226,49.574870200129226,49.574870200129226,None,49.574870200129226,51.07860830007121,,,,,,,,,,,,,,,,,,,,,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
1,go,piano_min20db.wav,1,3,11,0,,,,,,,,,51.59543344005942,51.59109350014478,51.59109350014478,51.59109350014478,space,51.59109350014478,None,0.8183736000210047,,,,,,,,,,,,,,,,,,,,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
3,go,piano_min40db.wav,1,4,12,2,,,,,,,,,52.4454550400842,None,52.443340100115165,None,space,52.443340100115165,None,1.0696853001136333,,,,,,,,,,,,,,,,,,,,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
4,go,piano_min50db.wav,1,5,13,3,,,,,,,,,53.54531654017046,55.545552500057966,53.5466699001845,None,None,53.5466699001845,55.06206230004318,,,,,,,,,,,,,,,,,,,,,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
2,go,piano_min30db.wav,1,6,14,1,,,,,,,,,55.57887854008004,None,55.58186410018243,55.58186410018243,space,55.58186410018243,None,0.9073157999664545,,,,,,,,,,,,,,,,,,,,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
8,nogo,silent.wav,1,7,15,7,,,,,,,,,56.52869964018464,58.528598400065675,56.5310327000916,None,None,56.5310327000916,58.045691000064835,,,,,,,,,,,,,,,,,,,,,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
,,,,,,,,,,,,,,,,,,,,,,,58.54795580008067,None,space,15.701031199889258,58.54795580008067,None,,,,,,,,,,,,,,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
4,go,piano_min50db.wav,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,74.29508884018287,None,74.30109430011362,None,None,74.30109430011362,75.81211609998718,76.32412910019048,None,0.0,5.056504100095481,76.32412910019048,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
7,nogo,silent.wav,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,81.39785684016533,None,81.39914020011202,None,None,81.39914020011202,82.91197370016016,83.4149391001556,None,0.0,1.8244773999322206,83.4149391001556,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
8,nogo,silent.wav,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,85.24739742022939,None,85.25421400018968,None,None,85.25421400018968,86.762161700055,87.27843530010432,None,0.0,1.5239915000274777,87.27843530010432,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
6,nogo,silent.wav,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,88.83027384011075,None,88.82030590018257,None,None,88.82030590018257,90.32864240021445,90.85215090005659,None,0.0,1.6403377000242472,90.85215090005659,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
3,go,piano_min40db.wav,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,92.49664422008209,None,92.50324770016596,None,None,92.50324770016596,94.01212340011261,94.52646429999731,None,1.0,1.2263821999076754,94.52646429999731,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
1,go,piano_min20db.wav,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,95.76403872016817,None,95.77037020004354,None,None,95.77037020004354,97.27838420006447,97.79257580009289,None,4.0,1.1934779998846352,97.79257580009289,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
5,nogo,silent.wav,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,98.99725022003986,None,99.00382820004597,None,None,99.00382820004597,100.51185050001368,101.03221580013633,None,0.0,2.390826400136575,101.03221580013633,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
2,go,piano_min30db.wav,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,103.43134862021543,None,103.43667090008967,None,space,103.43667090008967,None,104.73362640012056,None,2.0,2.2198759999591857,104.73362640012056,None,1.260434899944812,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
3,go,piano_min40db.wav,,,,,1,0,8,2,,,,,,,,,,,,,,,,,,,106.96401562006213,None,106.97005640016869,None,None,106.97005640016869,108.47860860009678,109.00297780008987,None,1.0,1.042468799976632,109.00297780008987,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
2,go,piano_min30db.wav,,,,,1,1,9,1,,,,,,,,,,,,,,,,,,,110.04769392008893,None,110.05336740007624,None,None,110.05336740007624,111.56202620011754,112.07681870018132,None,2.0,1.1605769000016153,112.07681870018132,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
1,go,piano_min20db.wav,,,,,1,2,10,0,,,,,,,,,,,,,,,,,,,113.26021402003244,None,113.26537620020099,None,space,113.26537620020099,None,114.75496020005085,None,4.0,1.3006753998342901,114.75496020005085,None,1.4476465000770986,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
5,nogo,silent.wav,,,,,1,3,11,4,,,,,,,,,,,,,,,,,,,116.06399722001515,None,116.07045660004951,None,None,116.07045660004951,117.57858690014109,118.10119400010444,None,0.0,1.224097599973902,118.10119400010444,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
8,nogo,silent.wav,,,,,1,4,12,7,,,,,,,,,,,,,,,,,,,119.33022692007944,None,119.33613320020959,None,None,119.33613320020959,120.84564410010353,121.36084500001743,None,-0.0,0.8079529001843184,121.36084500001743,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
6,nogo,silent.wav,,,,,1,5,13,5,,,,,,,,,,,,,,,,,,,122.18038442009129,None,122.18655250011943,None,None,122.18655250011943,123.69530560006388,124.21136480011046,None,0.0,0.5752046001143754,124.21136480011046,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
4,go,piano_min50db.wav,,,,,1,6,14,3,,,,,,,,,,,,,,,,,,,124.79701952007599,None,124.8024524000939,None,None,124.8024524000939,126.31210340000689,126.82867439999245,None,1.0,0.9411198999732733,126.82867439999245,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
7,nogo,silent.wav,,,,,1,7,15,6,,,,,,,,,,,,,,,,,,,127.78039872017689,None,127.7858921000734,None,None,127.7858921000734,129.29518750007264,129.81085270014592,None,0.0,1.4084960999898612,129.81085270014592,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
1,go,piano_min20db.wav,,,,,2,0,16,0,,,,,,,,,,,,,,,,,,,131.23022592021152,None,131.2355990000069,None,None,131.2355990000069,132.7454327000305,133.26089230016805,None,3.0,1.2249768998008221,133.26089230016805,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
2,go,piano_min30db.wav,,,,,2,1,17,1,,,,,,,,,,,,,,,,,,,134.49655682011507,None,134.5027459000703,None,space,134.5027459000703,None,135.70069590001367,None,2.0,1.7245998999569565,135.70069590001367,None,1.1544492000248283,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
7,nogo,silent.wav,,,,,2,2,18,6,,,,,,,,,,,,,,,,,,,137.43472622008994,None,137.440879000118,None,None,137.440879000118,138.9456393001601,139.4645656000357,None,0.0,0.7749454998411238,139.4645656000357,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
6,nogo,silent.wav,,,,,2,3,19,5,,,,,,,,,,,,,,,,,,,140.26334914006293,None,140.2536077001132,None,None,140.2536077001132,141.7621053000912,142.27654130011797,None,0.0,0.8263022000901401,142.27654130011797,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
4,go,piano_min50db.wav,,,,,2,4,20,3,,,,,,,,,,,,,,,,,,,143.11452422011644,None,143.12057460006326,None,None,143.12057460006326,144.6284602000378,145.14220140012912,None,0.0,0.9444357000757009,145.14220140012912,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
8,nogo,silent.wav,,,,,2,5,21,7,,,,,,,,,,,,,,,,,,,146.0966867201496,None,146.10351040004753,None,None,146.10351040004753,147.61207320005633,148.12808570009656,None,0.0,0.509687399957329,148.12808570009656,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
5,nogo,silent.wav,,,,,2,6,22,4,,,,,,,,,,,,,,,,,,,148.64803412021138,None,148.6536023002118,None,None,148.6536023002118,150.16219110018574,150.68069620011374,None,0.0,0.540383700048551,150.68069620011374,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
3,go,piano_min40db.wav,,,,,2,7,23,2,,,,,,,,,,,,,,,,,,,151.230173420161,None,151.23590070009232,None,space,151.23590070009232,None,152.54776850016788,None,1.0,0.7229830999858677,152.54776850016788,None,1.269049199996516,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
5,nogo,silent.wav,,,,,3,0,24,4,,,,,,,,,,,,,,,,,,,153.28063842002302,None,153.2863314000424,None,None,153.2863314000424,154.79548660013825,155.31153210019693,None,0.0,0.5262448999565095,155.31153210019693,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
4,go,piano_min50db.wav,,,,,3,1,25,3,,,,,,,,,,,,,,,,,,,155.8482840200886,None,155.85388250020333,None,None,155.85388250020333,157.36206670012325,157.87647480005398,None,1.0,0.8102643000893295,157.87647480005398,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
2,go,piano_min30db.wav,,,,,3,2,26,1,,,,,,,,,,,,,,,,,,,158.6984357200563,None,158.7044479001779,None,space,158.7044479001779,None,160.03796000010334,None,2.0,1.0001970001030713,160.03796000010334,None,1.288792499806732,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
6,nogo,silent.wav,,,,,3,3,27,5,,,,,,,,,,,,,,,,,,,161.04687922005542,None,161.05262330011465,None,None,161.05262330011465,162.56211190018803,163.08208160009235,None,0.0,0.6567253998946398,163.08208160009235,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
8,nogo,silent.wav,,,,,3,4,28,7,,,,,,,,,,,,,,,,,,,163.74681102018803,None,163.75364140002057,None,None,163.75364140002057,165.2622313001193,165.7855750999879,None,0.0,0.8073821000289172,165.7855750999879,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
3,go,piano_min40db.wav,,,,,3,5,29,2,,,,,,,,,,,,,,,,,,,166.5973906200379,None,166.60419590002857,None,space,166.60419590002857,None,168.04766550008208,None,1.0,1.3142913999035954,168.04766550008208,None,1.3893363999668509,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
7,nogo,silent.wav,,,,,3,6,30,6,,,,,,,,,,,,,,,,,,,169.36403152020648,None,169.37035570014268,None,None,169.37035570014268,170.8787063001655,171.3970989000518,None,0.0,1.191841899883002,171.3970989000518,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
1,go,piano_min20db.wav,,,,,3,7,31,0,,,,,,,,,,,,,,,,,,,172.61339364014566,None,172.60335130011663,None,None,172.60335130011663,174.11211760016158,174.63585990015417,None,3.0,0.93753039999865,174.63585990015417,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
1,go,piano_min20db.wav,,,,,4,0,32,0,,,,,,,,,,,,,,,,,,,175.5810456201434,None,175.5866886000149,None,None,175.5866886000149,177.09564750012942,177.61369900009595,None,3.0,0.9079942000098526,177.61369900009595,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
8,nogo,silent.wav,,,,,4,1,33,7,,,,,,,,,,,,,,,,,,,178.5318721202202,None,178.5378620000556,None,None,178.5378620000556,180.04566410020925,180.5619378001429,None,-0.0,1.4249408999457955,180.5619378001429,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
5,nogo,silent.wav,,,,,4,2,34,4,,,,,,,,,,,,,,,,,,,181.99706952017732,None,182.00373590015806,None,None,182.00373590015806,183.51206320011988,184.02589250006713,None,-0.0,0.7934039002284408,184.02589250006713,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
3,go,piano_min40db.wav,,,,,4,3,35,2,,,,,,,,,,,,,,,,,,,184.83072081999853,None,184.83637800021097,None,None,184.83637800021097,186.3456364001613,186.8638629000634,None,1.0,0.7408102999906987,186.8638629000634,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
6,nogo,silent.wav,,,,,4,4,36,5,,,,,,,,,,,,,,,,,,,187.6138917200733,None,187.62041990016587,None,None,187.62041990016587,189.12864380003884,189.65835850010626,None,-0.0,0.7570877999532968,189.65835850010626,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
4,go,piano_min50db.wav,,,,,4,5,37,3,,,,,,,,,,,,,,,,,,,190.41474012006074,None,190.4196658001747,None,None,190.4196658001747,191.9286524001509,192.46023860014975,None,-0.0,0.6561316000297666,192.46023860014975,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
2,go,piano_min30db.wav,,,,,4,6,38,1,,,,,,,,,,,,,,,,,,,193.1143595201429,None,193.11987560009584,None,space,193.11987560009584,None,194.00444640009664,None,2.0,1.9526854001451284,194.00444640009664,None,0.8411475999746472,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
7,nogo,silent.wav,,,,,4,7,39,6,,,,,,,,,,,,,,,,,,,195.96472092019394,None,195.9707769001834,None,None,195.9707769001834,197.47855620016344,198.00434490013868,None,0.0,0.6558276999276131,198.00434490013868,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
3,go,piano_min40db.wav,,,,,5,0,40,2,,,,,,,,,,,,,,,,,,,198.66365092014894,None,198.66913140006363,None,space,198.66913140006363,None,199.653611500049,None,1.0,0.7379614999517798,199.653611500049,None,0.9401149998884648,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
7,nogo,silent.wav,,,,,5,1,41,6,,,,,,,,,,,,,,,,,,,200.3970716202166,None,200.40370460017584,None,None,200.40370460017584,201.9121054999996,202.42979480000213,None,0.0,1.2561842000577599,202.42979480000213,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
1,go,piano_min20db.wav,,,,,5,2,42,0,,,,,,,,,,,,,,,,,,,203.69663362018764,None,203.70436620013788,None,space,203.70436620013788,None,204.96170950005762,None,4.0,1.0183425000868738,204.96170950005762,None,1.201026399852708,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
2,go,piano_min30db.wav,,,,,5,3,43,1,,,,,,,,,,,,,,,,,,,205.9802500200458,None,205.98591670021415,None,None,205.98591670021415,207.49549920018762,208.01251160004176,None,2.0,0.9407053999602795,208.01251160004176,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
5,nogo,silent.wav,,,,,5,4,44,4,,,,,,,,,,,,,,,,,,,208.96364692016505,None,208.9703014001716,None,None,208.9703014001716,210.4785943001043,210.99100240017287,None,0.0,1.9124819999560714,210.99100240017287,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
4,go,piano_min50db.wav,,,,,5,5,45,3,,,,,,,,,,,,,,,,,,,212.91393312020227,214.9121391000226,212.92015330004506,None,None,212.92015330004506,214.42868270003237,214.94933950016275,None,0.0,0.5377547000534832,214.94933950016275,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
6,nogo,silent.wav,,,,,5,6,46,5,,,,,,,,,,,,,,,,,,,215.49671062012203,None,215.50346250017174,None,None,215.50346250017174,217.0121299000457,217.53071640012786,None,0.0,0.5585088999941945,217.53071640012786,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
8,nogo,silent.wav,,,,,5,7,47,7,,,,,,,,,,,,,,,,,,,218.09764102008194,None,218.1029964000918,None,None,218.1029964000918,219.61198960011825,220.1288186002057,None,0.0,1.8385046999901533,220.1288186002057,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
5,nogo,silent.wav,,,,,6,0,48,4,,,,,,,,,,,,,,,,,,,221.97862582001835,None,221.9847624001559,None,space,221.9847624001559,None,223.20139890001155,None,1.0,0.8858620000537485,223.20139890001155,None,1.1761908999178559,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
3,go,piano_min40db.wav,,,,,6,1,49,2,,,,,,,,,,,,,,,,,,,224.09777382016182,None,224.10414130007848,None,space,224.10414130007848,None,225.5055269000586,None,1.0,0.6166713999118656,225.5055269000586,None,1.3449345999397337,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
2,go,piano_min30db.wav,,,,,6,2,50,1,,,,,,,,,,,,,,,,,,,226.13148832018487,None,226.13745880010538,None,None,226.13745880010538,227.64542850013822,228.16263050003909,None,2.0,0.7574616000056267,228.16263050003909,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
1,go,piano_min20db.wav,,,,,6,3,51,0,,,,,,,,,,,,,,,,,,,228.93122802022845,None,228.93803840014152,None,space,228.93803840014152,None,230.2049281001091,None,3.0,0.8000653998460621,230.2049281001091,None,1.215103300055489,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
8,nogo,silent.wav,,,,,6,4,52,7,,,,,,,,,,,,,,,,,,,231.01397282001562,None,231.02055680006742,None,None,231.02055680006742,232.52865360002033,233.05919210007414,None,0.0,0.8060312999878079,233.05919210007414,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
7,nogo,silent.wav,,,,,6,5,53,6,,,,,,,,,,,,,,,,,,,233.86392972012982,None,233.87042930000462,None,None,233.87042930000462,235.37865530001,235.8973263001535,None,0.0,0.5902162999846041,235.8973263001535,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
4,go,piano_min50db.wav,,,,,6,6,54,3,,,,,,,,,,,,,,,,,,,236.4969650201965,None,236.50354270008393,None,space,236.50354270008393,None,237.52175830001943,None,1.0,0.688881800044328,237.52175830001943,None,0.9614623000379652,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
6,nogo,silent.wav,,,,,6,7,55,5,,,,,,,,,,,,,,,,,,,238.214783920208,None,238.22067230008543,None,None,238.22067230008543,239.7283315001987,240.25036490010098,None,0.0,0.6417348000686616,240.25036490010098,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
8,nogo,silent.wav,,,,,7,0,56,7,,,,,,,,,,,,,,,,,,,240.8978420200292,None,240.90451330016367,None,None,240.90451330016367,242.41220130003057,242.93226800020784,None,0.0,0.5063889999873936,242.93226800020784,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
2,go,piano_min30db.wav,,,,,7,1,57,1,,,,,,,,,,,,,,,,,,,243.44730442017317,None,243.452954800101,None,space,243.452954800101,None,244.5481154001318,None,2.0,0.6730605000630021,244.5481154001318,None,1.0520038998220116,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
5,nogo,silent.wav,,,,,7,2,58,4,,,,,,,,,,,,,,,,,,,245.23047402012162,None,245.23593350010924,None,None,245.23593350010924,246.74548400007188,247.2656217000913,None,0.0,0.6575780999846756,247.2656217000913,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
7,nogo,silent.wav,,,,,7,3,59,6,,,,,,,,,,,,,,,,,,,247.93085672007874,None,247.93636360019445,None,None,247.93636360019445,249.44526610011235,249.95961600006558,None,0.0,0.4771541999652982,249.95961600006558,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
4,go,piano_min50db.wav,,,,,7,4,60,3,,,,,,,,,,,,,,,,,,,250.44796312018298,None,250.45485380012542,None,None,250.45485380012542,251.96211310010403,252.47602100018412,None,0.0,0.560742300003767,252.47602100018412,None,,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
6,nogo,silent.wav,,,,,7,5,61,5,,,,,,,,,,,,,,,,,,,253.04773772018962,None,253.05473860003985,None,space,253.05473860003985,None,254.38504850002937,None,1.0,0.5712277998682112,254.38504850002937,None,1.290428499924019,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
3,go,piano_min40db.wav,,,,,7,6,62,2,,,,,,,,,,,,,,,,,,,254.96425522002392,None,254.9704726000782,None,space,254.9704726000782,None,256.4237728000153,None,2.0,0.5315163999330252,256.4237728000153,None,1.4067753001581877,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
1,go,piano_min20db.wav,,,,,7,7,63,0,,,,,,,,,,,,,,,,,,,256.9640338202007,None,256.9704188001342,None,space,256.9704188001342,None,258.22714480012655,None,3.0,0.6490925999823958,258.22714480012655,None,1.198522699996829,,,007,001,2021_Dec_01_1449,psychophysicsHKA,2021.2.3,59.90176114471338,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.879758000141,None,,,,,,,
