trial,response,stimFile,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,text_3.started,text_3.stopped,sound_p.started,sound_p.stopped,fixation.started,fixation.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,sound_1.started,sound_1.stopped,fix.started,fix.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,text_4.started,text_4.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,key_resp_2.rt,text_5.started,text_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8,nogo,silent.wav,1,2,10,7,,,,,,,,,47.92516422006301,49.92528409999795,47.929035499924794,47.929035499924794,None,47.929035499924794,49.44155910005793,,,,,,,,,,,,,,,,,,,,,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
2,go,piano_min30db.wav,1,3,11,1,,,,,,,,,49.958667219988996,None,49.96078329999,49.96078329999,space,49.96078329999,None,0.75319610000588,,,,,,,,,,,,,,,,,,,,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
1,go,piano_min20db.wav,1,4,12,0,,,,,,,,,50.75852521988563,None,50.7574948000256,None,space,50.7574948000256,None,0.8847421000245959,,,,,,,,,,,,,,,,,,,,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
3,go,piano_min40db.wav,1,5,13,2,,,,,,,,,51.67537642004899,None,51.674208499956876,None,space,51.674208499956876,None,0.9917903000023216,,,,,,,,,,,,,,,,,,,,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
6,nogo,silent.wav,1,6,14,5,,,,,,,,,52.708203920070076,54.708460099995136,52.71007769997232,None,None,52.71007769997232,54.22501359996386,,,,,,,,,,,,,,,,,,,,,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
7,nogo,silent.wav,1,7,15,6,,,,,,,,,54.74184321998618,None,54.74004830000922,54.74004830000922,None,54.74004830000922,56.24192719999701,,,,,,,,,,,,,,,,,,,,,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
,,,,,,,,,,,,,,,,,,,,,,,56.74426619987935,None,space,6.849669700022787,56.74426619987935,None,,,,,,,,,,,,,,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
6,nogo,silent.wav,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,63.65810207996983,None,63.66206549992785,None,None,63.66206549992785,65.17530720005743,65.67903229990043,None,0.0,1.6345490999519825,65.67903229990043,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
3,go,piano_min40db.wav,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,67.309832460084,None,67.31662390008569,None,None,67.31662390008569,68.82517249998637,69.34044210007414,None,2.0,1.2089749001897871,69.34044210007414,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
5,nogo,silent.wav,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,70.56123995997477,None,70.5662575000897,None,None,70.5662575000897,72.0753605000209,72.59380959998816,None,1.0,0.8217257999349385,72.59380959998816,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
4,go,piano_min50db.wav,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,73.44296182007528,None,73.4328226998914,None,None,73.4328226998914,74.94170129997656,75.46013369993307,None,1.0,1.9403850000817329,75.46013369993307,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
2,go,piano_min30db.wav,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,77.42642872002907,None,77.41678089997731,None,space,77.41678089997731,None,78.80443589994684,None,3.0,1.9978687998373061,78.80443589994684,None,1.329266699962318,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
8,nogo,silent.wav,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,80.8099115598714,None,80.81501400005072,None,None,80.81501400005072,82.32500010007061,82.84214499988593,None,0.0,1.158999799983576,82.84214499988593,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
1,go,piano_min20db.wav,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,84.01079736005049,None,84.01614709990099,None,space,84.01614709990099,None,85.00405650003813,None,4.0,1.1524993998464197,85.00405650003813,None,0.9379296000115573,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
7,nogo,silent.wav,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,86.16131455993745,None,86.16656990000047,None,None,86.16656990000047,87.67524300003424,88.19259190000594,None,0.0,1.2091502998955548,88.19259190000594,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
5,nogo,silent.wav,,,,,1,0,8,4,,,,,,,,,,,,,,,,,,,89.41046845989767,None,89.41615499998443,None,None,89.41615499998443,90.92516189999878,91.4439163999632,None,0.0,0.790462400065735,91.4439163999632,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
3,go,piano_min40db.wav,,,,,1,1,9,2,,,,,,,,,,,,,,,,,,,92.24382865994703,None,92.24990359996445,None,space,92.24990359996445,None,93.28236269997433,None,1.0,1.418224000139162,93.28236269997433,None,0.9923590000253171,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
4,go,piano_min50db.wav,,,,,1,2,10,3,,,,,,,,,,,,,,,,,,,94.70967616008129,None,94.71631829999387,None,None,94.71631829999387,96.22519219992682,96.74247239995748,None,-0.0,0.857041000155732,96.74247239995748,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
7,nogo,silent.wav,,,,,1,3,11,6,,,,,,,,,,,,,,,,,,,97.61041585991624,None,97.6166447000578,None,None,97.6166447000578,99.12520879996009,99.64017429994419,None,0.0,0.6602182001806796,99.64017429994419,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
8,nogo,silent.wav,,,,,1,4,12,7,,,,,,,,,,,,,,,,,,,100.30968445988837,None,100.31642220006324,None,None,100.31642220006324,101.8254362998996,102.34232029994018,None,0.0,0.8577677998691797,102.34232029994018,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
1,go,piano_min20db.wav,,,,,1,5,13,0,,,,,,,,,,,,,,,,,,,103.21077605995815,None,103.2161471999716,None,space,103.2161471999716,None,104.64860969991423,None,4.0,0.8360314001329243,104.64860969991423,None,1.3859561001881957,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
6,nogo,silent.wav,,,,,1,6,14,5,,,,,,,,,,,,,,,,,,,105.50663816004526,107.50850820005871,105.51102499989793,None,None,105.51102499989793,107.02513399999589,107.54883409989998,None,-0.0,0.8203092999756336,107.54883409989998,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
2,go,piano_min30db.wav,,,,,1,7,15,1,,,,,,,,,,,,,,,,,,,108.37653505995404,None,108.38141510006972,None,space,108.38141510006972,None,109.56813189992681,None,2.0,0.9100017000455409,109.56813189992681,None,1.1488290999550372,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
8,nogo,silent.wav,,,,,2,0,16,7,,,,,,,,,,,,,,,,,,,110.49170655997004,112.49192429985851,110.4973019999452,None,None,110.4973019999452,112.00837799999863,112.53044190001674,None,-0.0,1.1082815998233855,112.53044190001674,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
7,nogo,silent.wav,,,,,2,1,17,6,,,,,,,,,,,,,,,,,,,113.64416115994099,None,113.64985929988325,None,None,113.64985929988325,115.1581862999592,115.67662020004354,None,0.0,0.8426471999846399,115.67662020004354,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
3,go,piano_min40db.wav,,,,,2,2,18,2,,,,,,,,,,,,,,,,,,,116.5273850600468,None,116.53348929993808,None,space,116.53348929993808,None,117.52684869989753,None,1.0,0.9150674999691546,117.52684869989753,None,0.9325546999461949,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
5,nogo,silent.wav,,,,,2,3,19,4,,,,,,,,,,,,,,,,,,,118.44336976001505,None,118.45029449998401,None,None,118.45029449998401,119.95814669993706,120.47417189995758,None,0.0,0.7072270000353456,120.47417189995758,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
2,go,piano_min30db.wav,,,,,2,4,20,1,,,,,,,,,,,,,,,,,,,121.19349725993816,None,121.19896740000695,None,space,121.19896740000695,None,122.33394249994308,None,3.0,0.804800400044769,122.33394249994308,None,1.08295110007748,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
1,go,piano_min20db.wav,,,,,2,5,21,0,,,,,,,,,,,,,,,,,,,123.143486359925,None,123.15073519991711,None,space,123.15073519991711,None,124.19152179989032,None,4.0,0.8405073001049459,124.19152179989032,None,1.0031326999887824,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
4,go,piano_min50db.wav,,,,,2,6,22,3,,,,,,,,,,,,,,,,,,,125.0437163599534,None,125.0490937998984,None,None,125.0490937998984,126.55848699994385,127.07733840006404,None,-0.0,0.6074537001550198,127.07733840006404,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
6,nogo,silent.wav,,,,,2,7,23,5,,,,,,,,,,,,,,,,,,,127.69350485999603,None,127.69989829999395,None,None,127.69989829999395,129.20810589985922,129.72622609999962,None,-0.0,0.8561456999741495,129.72622609999962,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
1,go,piano_min20db.wav,,,,,3,0,24,0,,,,,,,,,,,,,,,,,,,130.59340306005907,None,130.59957299986854,None,space,130.59957299986854,None,131.98205600003712,None,4.0,0.8367524000350386,131.98205600003712,None,1.3303243999835104,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
7,nogo,silent.wav,,,,,3,1,25,6,,,,,,,,,,,,,,,,,,,132.82708165987862,None,132.83341900003143,None,None,132.83341900003143,134.3418805000838,134.87021359987557,None,-0.0,1.0702024998608977,134.87021359987557,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
3,go,piano_min40db.wav,,,,,3,2,26,2,,,,,,,,,,,,,,,,,,,135.94375326002483,None,135.95034280000255,None,space,135.95034280000255,None,136.83401270001195,None,1.0,1.0174240998458117,136.83401270001195,None,0.8276841000188142,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
4,go,piano_min50db.wav,,,,,3,3,27,3,,,,,,,,,,,,,,,,,,,137.85987555987668,None,137.8666113000363,None,space,137.8666113000363,None,139.03437720006332,None,1.0,0.7973005000967532,139.03437720006332,None,1.1352077999617904,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
6,nogo,silent.wav,,,,,3,4,28,5,,,,,,,,,,,,,,,,,,,139.84373935994228,None,139.85011460003443,None,None,139.85011460003443,141.3585039000027,141.87768650008366,None,-0.0,0.856065999949351,141.87768650008366,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
8,nogo,silent.wav,,,,,3,5,29,7,,,,,,,,,,,,,,,,,,,142.74372615998146,None,142.74933320004493,None,None,142.74933320004493,144.2582795000635,144.7784639999736,None,0.0,1.0098582000937313,144.7784639999736,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
2,go,piano_min30db.wav,,,,,3,6,30,1,,,,,,,,,,,,,,,,,,,145.79406136001927,None,145.79958510003053,None,space,145.79958510003053,None,146.8282677999232,None,3.0,0.7544726999476552,146.8282677999232,None,0.9786906000226736,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
5,nogo,silent.wav,,,,,3,7,31,4,,,,,,,,,,,,,,,,,,,147.59346235992854,None,147.59970979997888,None,None,147.59970979997888,149.10863859998062,149.61550379986875,None,-0.0,0.700914999935776,149.61550379986875,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
1,go,piano_min20db.wav,,,,,4,0,32,0,,,,,,,,,,,,,,,,,,,150.34519052007238,None,150.33556380006485,None,space,150.33556380006485,None,151.26676809997298,None,4.0,1.0976058000233024,151.26676809997298,None,0.9064935999922454,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
5,nogo,silent.wav,,,,,4,1,33,4,,,,,,,,,,,,,,,,,,,152.3768676599255,None,152.38243129989132,None,None,152.38243129989132,153.891851299908,154.4071311999578,None,-0.0,0.7419972999487072,154.4071311999578,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
2,go,piano_min30db.wav,,,,,4,2,34,1,,,,,,,,,,,,,,,,,,,155.1612145598745,None,155.16675710002892,None,space,155.16675710002892,None,156.2830409000162,None,2.0,0.6873910999856889,156.2830409000162,None,1.067383399931714,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
4,go,piano_min50db.wav,,,,,4,3,35,3,,,,,,,,,,,,,,,,,,,156.97651305987966,None,156.9831163000781,None,None,156.9831163000781,158.49193309992552,159.01937139988877,None,-0.0,0.6220146999694407,159.01937139988877,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
3,go,piano_min40db.wav,,,,,4,4,36,2,,,,,,,,,,,,,,,,,,,159.6434923599707,None,159.65068800002337,None,space,159.65068800002337,None,160.69690899993293,None,2.0,0.9703889999072999,160.69690899993293,None,0.9992477998603135,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
6,nogo,silent.wav,,,,,4,5,37,5,,,,,,,,,,,,,,,,,,,161.6771050599171,None,161.68368100002408,None,None,161.68368100002408,163.19187869993038,163.71011579991318,None,-0.0,0.8745564999990165,163.71011579991318,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
8,nogo,silent.wav,,,,,4,6,38,7,,,,,,,,,,,,,,,,,,,164.59460405989086,None,164.60085679986514,None,None,164.60085679986514,166.1085286999587,166.63286600005813,None,0.0,1.2229029999580234,166.63286600005813,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
7,nogo,silent.wav,,,,,4,7,39,6,,,,,,,,,,,,,,,,,,,167.86076466001106,None,167.8668650998734,None,None,167.8668650998734,169.37536019994877,169.882374699926,None,-0.0,0.8162611001171172,169.882374699926,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
8,nogo,silent.wav,,,,,5,0,40,7,,,,,,,,,,,,,,,,,,,170.71101396002342,None,170.7165180000011,None,None,170.7165180000011,172.22573959990405,172.74210099992342,None,-0.0,0.6584286999423057,172.74210099992342,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
3,go,piano_min40db.wav,,,,,5,1,41,2,,,,,,,,,,,,,,,,,,,173.41039386002814,None,173.41634540003724,None,space,173.41634540003724,None,174.6525153000839,None,1.0,1.7859600000083447,174.6525153000839,None,1.1856660000048578,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
5,nogo,silent.wav,,,,,5,2,42,4,,,,,,,,,,,,,,,,,,,176.4437784599839,None,176.44974280009046,None,None,176.44974280009046,177.95852610003203,178.47502380004153,None,0.0,0.8411317998543382,178.47502380004153,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
1,go,piano_min20db.wav,,,,,5,3,43,0,,,,,,,,,,,,,,,,,,,179.32643055992668,None,179.3329759000335,None,space,179.3329759000335,None,180.3942372999154,None,4.0,0.8221010998822749,180.3942372999154,None,1.013204300077632,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
6,nogo,silent.wav,,,,,5,4,44,5,,,,,,,,,,,,,,,,,,,181.22649805999828,None,181.23336050007492,None,None,181.23336050007492,182.74194679991342,183.26566569996066,None,0.0,0.9198044000659138,183.26566569996066,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
7,nogo,silent.wav,,,,,5,5,45,6,,,,,,,,,,,,,,,,,,,184.19258225995583,186.19191020005383,184.19834379991516,None,None,184.19834379991516,185.7087123999372,186.22628810000606,None,-0.0,0.7403255000244826,186.22628810000606,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
4,go,piano_min50db.wav,,,,,5,6,46,3,,,,,,,,,,,,,,,,,,,186.97642496002373,None,186.98321049986407,None,None,186.98321049986407,188.49190700007603,189.01044590002857,None,1.0,0.8754094999749213,189.01044590002857,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
2,go,piano_min30db.wav,,,,,5,7,47,1,,,,,,,,,,,,,,,,,,,189.89412986005192,None,189.89958219998516,None,space,189.89958219998516,None,191.29907760000788,None,2.0,1.7902838999871165,191.29907760000788,None,1.3586724000051618,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
6,nogo,silent.wav,,,,,6,0,48,5,,,,,,,,,,,,,,,,,,,193.0937543600565,None,193.0991728999652,None,None,193.0991728999652,194.60850939992815,195.12426689988934,None,-0.0,1.0577094000764191,195.12426689988934,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
2,go,piano_min30db.wav,,,,,6,1,49,1,,,,,,,,,,,,,,,,,,,196.193788060057,None,196.20048019988462,None,space,196.20048019988462,None,197.2485298998654,None,2.0,0.8827245000284165,197.2485298998654,None,1.0095170999411494,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
1,go,piano_min20db.wav,,,,,6,2,50,0,,,,,,,,,,,,,,,,,,,198.1418023599079,None,198.14829949988052,None,space,198.14829949988052,None,199.2000537000131,None,4.0,0.7863767999224365,199.2000537000131,None,0.9977015999611467,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
7,nogo,silent.wav,,,,,6,3,51,6,,,,,,,,,,,,,,,,,,,199.99338355993387,None,199.99941390007734,None,None,199.99941390007734,201.50826340005733,202.02630919986404,None,0.0,0.8267391000408679,202.02630919986404,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
4,go,piano_min50db.wav,,,,,6,4,52,3,,,,,,,,,,,,,,,,,,,202.8609782600077,None,202.86680549988523,None,None,202.86680549988523,204.3753076000139,204.89276860002428,None,0.0,0.7739718998782337,204.89276860002428,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
3,go,piano_min40db.wav,,,,,6,5,53,2,,,,,,,,,,,,,,,,,,,205.67659595988226,None,205.68325180001557,None,space,205.68325180001557,None,206.77915180008858,None,1.0,1.1377729999367148,206.77915180008858,None,1.0467717999126762,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
8,nogo,silent.wav,,,,,6,6,54,7,,,,,,,,,,,,,,,,,,,207.92754635990133,None,207.93404540000483,None,None,207.93404540000483,209.44194300007075,209.9664437000174,None,0.0,0.8220689001027495,209.9664437000174,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
5,nogo,silent.wav,,,,,6,7,55,4,,,,,,,,,,,,,,,,,,,210.7941437599482,None,210.79995619994588,None,None,210.79995619994588,212.3081773999147,212.8294726999011,None,-0.0,1.0083762998692691,212.8294726999011,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
6,nogo,silent.wav,,,,,7,0,56,5,,,,,,,,,,,,,,,,,,,213.84440225998407,None,213.8498791998718,None,None,213.8498791998718,215.35836869990453,215.87264669989236,None,0.0,0.5564379999414086,215.87264669989236,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
4,go,piano_min50db.wav,,,,,7,1,57,3,,,,,,,,,,,,,,,,,,,216.4415135600837,None,216.4482348000165,None,space,216.4482348000165,None,217.82068239990622,None,1.0,0.8315063999034464,217.82068239990622,None,1.3218268998898566,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
3,go,piano_min40db.wav,,,,,7,2,58,2,,,,,,,,,,,,,,,,,,,218.66042215989438,None,218.6663226999808,None,space,218.6663226999808,None,219.95880199992098,None,2.0,0.6422373000532389,219.95880199992098,None,1.2476386001799256,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
2,go,piano_min30db.wav,,,,,7,3,59,1,,,,,,,,,,,,,,,,,,,220.61142185989303,None,220.6177032000851,None,space,220.6177032000851,None,221.62206169986166,None,3.0,0.7168189999647439,221.62206169986166,None,0.9441621999721974,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
1,go,piano_min20db.wav,,,,,7,4,60,0,,,,,,,,,,,,,,,,,,,222.343582759914,None,222.3487831999082,None,space,222.3487831999082,None,223.24336090008728,None,4.0,0.605524699902162,223.24336090008728,None,0.8615638001356274,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
8,nogo,silent.wav,,,,,7,5,61,7,,,,,,,,,,,,,,,,,,,223.85977765994613,None,223.8665442999918,None,None,223.8665442999918,225.37517450004816,225.89015950006433,None,0.0,0.8931807999033481,225.89015950006433,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
5,nogo,silent.wav,,,,,7,6,62,4,,,,,,,,,,,,,,,,,,,226.79335976003205,None,226.8001496999059,None,None,226.8001496999059,228.30832189996727,228.83010110002942,None,-0.0,0.9553886000066996,228.83010110002942,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
7,nogo,silent.wav,,,,,7,7,63,6,,,,,,,,,,,,,,,,,,,229.7934097599471,None,229.7990393000655,None,None,229.7990393000655,231.30857659992762,231.82909390004352,None,0.0,0.7575945002026856,231.82909390004352,None,,,,006,001,2021_Dec_01_1444,psychophysicsHKA,2021.2.3,60.00513642290505,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.5952554999385,None,,,,,,,
